game_id,timestamp,type,player,model_name,role,prompt,turn,move,from,to,outcome,captured,board_after,meta_json
20251113_203801,2025-11-13T20:43:39,move,0,llama3.1:8b,,,628,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:43:40,move,1,mistral:7b,,,629,[G7 H7],,,,,,
20251113_203801,2025-11-13T20:43:40,move,0,llama3.1:8b,,,630,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:43:41,move,1,mistral:7b,,,631,[I5 I4],,,,,,
20251113_203801,2025-11-13T20:43:42,move,0,llama3.1:8b,,,632,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:43:42,move,1,mistral:7b,,,633,[D8 E8],,,,,,
20251113_203801,2025-11-13T20:43:42,move,0,llama3.1:8b,,,634,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:43:43,move,1,mistral:7b,,,635,[E8 D8],,,,,,
20251113_203801,2025-11-13T20:43:43,move,0,llama3.1:8b,,,636,[C4 C3],,,,,,
20251113_203801,2025-11-13T20:43:43,move,1,mistral:7b,,,637,[D8 D9],,,,,,
20251113_203801,2025-11-13T20:43:44,move,0,llama3.1:8b,,,638,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:43:44,move,1,mistral:7b,,,639,[I7 I6],,,,,,
20251113_203801,2025-11-13T20:43:45,move,0,llama3.1:8b,,,640,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:43:45,move,1,mistral:7b,,,641,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:43:45,move,0,llama3.1:8b,,,642,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:43:46,move,1,mistral:7b,,,643,[G8 H8],,,,,,
20251113_203801,2025-11-13T20:43:46,move,0,llama3.1:8b,,,644,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:43:47,move,1,mistral:7b,,,645,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:43:47,move,0,llama3.1:8b,,,646,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:43:47,move,1,mistral:7b,,,647,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:43:48,move,0,llama3.1:8b,,,648,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:43:48,move,1,mistral:7b,,,649,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:43:49,move,0,llama3.1:8b,,,650,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:43:50,move,1,mistral:7b,,,651,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:43:50,move,0,llama3.1:8b,,,652,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:43:51,move,1,mistral:7b,,,653,[H4 I4],,,,,,
20251113_203801,2025-11-13T20:43:51,move,0,llama3.1:8b,,,654,[C8 D8],,,,,,
20251113_203801,2025-11-13T20:43:51,move,1,mistral:7b,,,655,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:43:52,move,0,llama3.1:8b,,,656,[C9 C8],,,,,,
20251113_203801,2025-11-13T20:43:52,move,1,mistral:7b,,,657,[H4 G4],,,,,,
20251113_203801,2025-11-13T20:43:52,move,0,llama3.1:8b,,,658,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:43:53,move,1,mistral:7b,,,659,[G4 F4],,,,,,
20251113_203801,2025-11-13T20:43:53,move,0,llama3.1:8b,,,660,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:43:53,move,1,mistral:7b,,,661,[I5 H5],,,,,,
20251113_203801,2025-11-13T20:43:54,move,0,llama3.1:8b,,,662,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:43:54,move,1,mistral:7b,,,663,[J5 I5],,,,,,
20251113_203801,2025-11-13T20:43:55,move,0,llama3.1:8b,,,664,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:43:56,move,1,mistral:7b,,,665,[H5 G5],,,,,,
20251113_203801,2025-11-13T20:43:56,move,0,llama3.1:8b,,,666,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:43:57,move,1,mistral:7b,,,667,[G5 H5],,,,,,
20251113_203801,2025-11-13T20:43:57,move,0,llama3.1:8b,,,668,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:43:57,move,1,mistral:7b,,,669,[I5 J5],,,,,,
20251113_203801,2025-11-13T20:43:58,move,0,llama3.1:8b,,,670,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:43:58,move,1,mistral:7b,,,671,[H5 G5],,,,,,
20251113_203801,2025-11-13T20:43:58,move,0,llama3.1:8b,,,672,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:44:00,move,1,mistral:7b,,,673,[G5 H5],,,,,,
20251113_203801,2025-11-13T20:44:00,move,0,llama3.1:8b,,,674,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:01,move,1,mistral:7b,,,675,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:44:01,move,0,llama3.1:8b,,,676,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:44:02,move,1,mistral:7b,,,677,[J7 J6],,,,,,
20251113_203801,2025-11-13T20:44:03,move,0,llama3.1:8b,,,678,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:03,move,1,mistral:7b,,,679,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:44:03,move,0,llama3.1:8b,,,680,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:44:04,move,1,mistral:7b,,,681,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:44:04,move,0,llama3.1:8b,,,682,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:44:05,move,1,mistral:7b,,,683,[H6 G6],,,,,,
20251113_203801,2025-11-13T20:44:05,move,0,llama3.1:8b,,,684,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:44:06,move,1,mistral:7b,,,685,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:44:07,move,0,llama3.1:8b,,,686,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:44:07,move,1,mistral:7b,,,687,[H8 G8],,,,,,
20251113_203801,2025-11-13T20:44:08,move,0,llama3.1:8b,,,688,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:44:08,move,1,mistral:7b,,,689,[G6 G7],,,,,,
20251113_203801,2025-11-13T20:44:09,move,0,llama3.1:8b,,,690,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:09,move,1,mistral:7b,,,691,[G8 G9],,,,,,
20251113_203801,2025-11-13T20:44:10,move,0,llama3.1:8b,,,692,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:44:10,move,1,mistral:7b,,,693,[G9 F9],,,,,,
20251113_203801,2025-11-13T20:44:10,move,0,llama3.1:8b,,,694,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:44:11,move,1,mistral:7b,,,695,[F9 E9],,,,,,
20251113_203801,2025-11-13T20:44:11,move,0,llama3.1:8b,,,696,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:44:12,move,1,mistral:7b,,,697,[I5 H5],,,,,,
20251113_203801,2025-11-13T20:44:12,move,0,llama3.1:8b,,,698,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:44:13,move,1,mistral:7b,,,699,[G7 H7],,,,,,
20251113_203801,2025-11-13T20:44:13,move,0,llama3.1:8b,,,700,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:44:14,move,1,mistral:7b,,,701,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:44:15,move,0,llama3.1:8b,,,702,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:16,move,1,mistral:7b,,,703,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:44:17,move,0,llama3.1:8b,,,704,[B4 C4],,,,,,
20251113_203801,2025-11-13T20:44:17,move,1,mistral:7b,,,705,[E9 D9],,,,,,
20251113_203801,2025-11-13T20:44:18,move,0,llama3.1:8b,,,706,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:44:19,move,1,mistral:7b,,,707,[H5 H4],,,,,,
20251113_203801,2025-11-13T20:44:19,move,0,llama3.1:8b,,,708,[C8 C7],,,,,,
20251113_203801,2025-11-13T20:44:20,move,1,mistral:7b,,,709,[J5 I5],,,,,,
20251113_203801,2025-11-13T20:44:22,move,0,llama3.1:8b,,,710,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:44:22,move,1,mistral:7b,,,711,[I7 I6],,,,,,
20251113_203801,2025-11-13T20:44:23,move,0,llama3.1:8b,,,712,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:24,move,1,mistral:7b,,,713,[H4 I4],,,,,,
20251113_203801,2025-11-13T20:44:25,move,0,llama3.1:8b,,,714,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:44:25,move,1,mistral:7b,,,715,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:44:26,move,0,llama3.1:8b,,,716,[A4 B4],,,,,,
20251113_203801,2025-11-13T20:44:28,move,1,mistral:7b,,,717,[I6 I7],,,,,,
20251113_203801,2025-11-13T20:44:29,move,0,llama3.1:8b,,,718,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:30,move,1,mistral:7b,,,719,[I5 H5],,,,,,
20251113_203801,2025-11-13T20:44:30,move,0,llama3.1:8b,,,720,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:30,move,1,mistral:7b,,,721,[H5 H6],,,,,,
20251113_203801,2025-11-13T20:44:32,move,0,llama3.1:8b,,,722,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:32,move,1,mistral:7b,,,723,[H6 H7],,,,,,
20251113_203801,2025-11-13T20:44:33,move,0,llama3.1:8b,,,724,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:33,move,1,mistral:7b,,,725,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:44:34,move,0,llama3.1:8b,,,726,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:34,move,1,mistral:7b,,,727,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:44:35,move,0,llama3.1:8b,,,728,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:37,move,1,mistral:7b,,,729,[H8 G8],,,,,,
20251113_203801,2025-11-13T20:44:37,move,0,llama3.1:8b,,,730,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:44:38,move,1,mistral:7b,,,731,[G8 H8],,,,,,
20251113_203801,2025-11-13T20:44:38,move,0,llama3.1:8b,,,732,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:44:39,move,1,mistral:7b,,,733,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:44:39,move,0,llama3.1:8b,,,734,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:40,move,1,mistral:7b,,,735,[J7 J6],,,,,,
20251113_203801,2025-11-13T20:44:40,move,0,llama3.1:8b,,,736,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:44:40,move,1,mistral:7b,,,737,[H4 H5],,,,,,
20251113_203801,2025-11-13T20:44:41,move,0,llama3.1:8b,,,738,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:44:41,move,1,mistral:7b,,,739,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:44:42,move,0,llama3.1:8b,,,740,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:44:42,move,1,mistral:7b,,,741,[I5 I4],,,,,,
20251113_203801,2025-11-13T20:44:42,move,0,llama3.1:8b,,,742,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:44:42,move,1,mistral:7b,,,743,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:44:43,move,0,llama3.1:8b,,,744,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:44:43,move,1,mistral:7b,,,745,[J6 J5],,,,,,
20251113_203801,2025-11-13T20:44:44,move,0,llama3.1:8b,,,746,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:44:44,move,1,mistral:7b,,,747,[J5 I5],,,,,,
20251113_203801,2025-11-13T20:44:45,move,0,llama3.1:8b,,,748,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:44:45,move,1,mistral:7b,,,749,[I5 I4],,,,,,
20251113_203801,2025-11-13T20:44:46,move,0,llama3.1:8b,,,750,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:44:46,move,1,mistral:7b,,,751,[H4 G4],,,,,,
20251113_203801,2025-11-13T20:44:47,move,0,llama3.1:8b,,,752,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:48,move,1,mistral:7b,,,753,[G4 F4],,,,,,
20251113_203801,2025-11-13T20:44:49,move,0,llama3.1:8b,,,754,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:50,move,1,mistral:7b,,,755,[I4 I3],,,,,,
20251113_203801,2025-11-13T20:44:50,move,0,llama3.1:8b,,,756,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:44:51,move,1,mistral:7b,,,757,[H7 G7],,,,,,
20251113_203801,2025-11-13T20:44:51,move,0,llama3.1:8b,,,758,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:44:52,move,1,mistral:7b,,,759,[I3 J3],,,,,,
20251113_203801,2025-11-13T20:44:52,move,0,llama3.1:8b,,,760,[A5 B5],,,,,,
20251113_203801,2025-11-13T20:44:52,move,1,mistral:7b,,,761,[J3 I3],,,,,,
20251113_203801,2025-11-13T20:44:53,move,0,llama3.1:8b,,,762,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:44:53,move,1,mistral:7b,,,763,[I6 I5],,,,,,
20251113_203801,2025-11-13T20:44:54,move,0,llama3.1:8b,,,764,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:44:55,move,1,mistral:7b,,,765,[I5 I4],,,,,,
20251113_203801,2025-11-13T20:44:55,move,0,llama3.1:8b,,,766,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:44:56,move,1,mistral:7b,,,767,[I3 I2],,,,,,
20251113_203801,2025-11-13T20:44:56,move,0,llama3.1:8b,,,768,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:44:57,move,1,mistral:7b,,,769,[I2 H2],,,,,,
20251113_203801,2025-11-13T20:44:57,move,0,llama3.1:8b,,,770,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:44:58,move,1,mistral:7b,,,771,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:44:58,move,0,llama3.1:8b,,,772,[B7 C7],,,,,,
20251113_203801,2025-11-13T20:44:58,move,1,mistral:7b,,,773,[H4 I4],,,,,,
20251113_203801,2025-11-13T20:44:59,move,0,llama3.1:8b,,,774,[B5 A5],,,,,,
20251113_203801,2025-11-13T20:44:59,move,1,mistral:7b,,,775,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:44:59,move,0,llama3.1:8b,,,776,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:45:00,move,1,mistral:7b,,,777,[J4 J5],,,,,,
20251113_203801,2025-11-13T20:45:00,move,0,llama3.1:8b,,,778,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:45:01,move,1,mistral:7b,,,779,[G7 H7],,,,,,
20251113_203801,2025-11-13T20:45:01,move,0,llama3.1:8b,,,780,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:45:02,move,1,mistral:7b,,,781,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:45:02,move,0,llama3.1:8b,,,782,[C6 B6],,,,,,
20251113_203801,2025-11-13T20:45:02,move,1,mistral:7b,,,783,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:45:03,move,0,llama3.1:8b,,,784,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:45:04,move,1,mistral:7b,,,785,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:45:04,move,0,llama3.1:8b,,,786,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:45:05,move,1,mistral:7b,,,787,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:45:06,move,0,llama3.1:8b,,,788,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:45:06,move,1,mistral:7b,,,789,[H7 H6],,,,,,
20251113_203801,2025-11-13T20:45:07,move,0,llama3.1:8b,,,790,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:45:07,move,1,mistral:7b,,,791,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:45:08,move,0,llama3.1:8b,,,792,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:45:08,move,1,mistral:7b,,,793,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:45:09,move,0,llama3.1:8b,,,794,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:45:09,move,1,mistral:7b,,,795,[H6 H7],,,,,,
20251113_203801,2025-11-13T20:45:10,move,0,llama3.1:8b,,,796,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:45:10,move,1,mistral:7b,,,797,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:45:11,move,0,llama3.1:8b,,,798,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:45:11,move,1,mistral:7b,,,799,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:45:12,move,0,llama3.1:8b,,,800,[B6 C6],,,,,,
20251113_203801,2025-11-13T20:45:12,move,1,mistral:7b,,,801,[H7 H6],,,,,,
20251113_203801,2025-11-13T20:45:13,move,0,llama3.1:8b,,,802,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:45:13,move,1,mistral:7b,,,803,[H6 H7],,,,,,
20251113_203801,2025-11-13T20:45:14,move,0,llama3.1:8b,,,804,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:45:15,move,1,mistral:7b,,,805,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:45:16,move,0,llama3.1:8b,,,806,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:45:16,move,1,mistral:7b,,,807,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:45:17,move,0,llama3.1:8b,,,808,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:45:21,move,1,mistral:7b,,,809,[J5 I5],,,,,,
20251113_203801,2025-11-13T20:45:22,move,0,llama3.1:8b,,,810,[C7 C8],,,,,,
20251113_203801,2025-11-13T20:45:22,move,1,mistral:7b,,,811,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:45:22,move,0,llama3.1:8b,,,812,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:45:23,move,1,mistral:7b,,,813,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:45:24,move,0,llama3.1:8b,,,814,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:45:24,move,1,mistral:7b,,,815,[H7 H8],,,,,,
20251113_203801,2025-11-13T20:45:25,move,0,llama3.1:8b,,,816,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:45:25,move,1,mistral:7b,,,817,[H8 H7],,,,,,
20251113_203801,2025-11-13T20:45:26,move,0,llama3.1:8b,,,818,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:45:26,move,1,mistral:7b,,,819,[H7 H6],,,,,,
20251113_203801,2025-11-13T20:45:27,move,0,llama3.1:8b,,,820,[B4 B5],,,,,,
20251113_203801,2025-11-13T20:45:28,move,1,mistral:7b,,,821,[I5 J5],,,,,,
20251113_203801,2025-11-13T20:45:28,move,0,llama3.1:8b,,,822,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:45:29,move,1,mistral:7b,,,823,[H6 H5],,,,,,
20251113_203801,2025-11-13T20:45:30,move,0,llama3.1:8b,,,824,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:45:30,move,1,mistral:7b,,,825,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:45:31,move,0,llama3.1:8b,,,826,[B8 A8],,,,,,
20251113_203801,2025-11-13T20:45:32,move,1,mistral:7b,,,827,[J5 J4],,,,,,
20251113_203801,2025-11-13T20:45:33,move,0,llama3.1:8b,,,828,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:45:33,move,1,mistral:7b,,,829,[I5 I6],,,,,,
20251113_203801,2025-11-13T20:45:34,move,0,llama3.1:8b,,,830,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:45:34,move,1,mistral:7b,,,831,[H4 I4],,,,,,
20251113_203801,2025-11-13T20:45:35,move,0,llama3.1:8b,,,832,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:45:35,move,1,mistral:7b,,,833,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:45:36,move,0,llama3.1:8b,,,834,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:45:36,move,1,mistral:7b,,,835,[I4 H4],,,,,,
20251113_203801,2025-11-13T20:45:37,move,0,llama3.1:8b,,,836,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:45:37,move,1,mistral:7b,,,837,[H4 H5],,,,,,
20251113_203801,2025-11-13T20:45:37,move,0,llama3.1:8b,,,838,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:45:38,move,1,mistral:7b,,,839,[J4 J3],,,,,,
20251113_203801,2025-11-13T20:45:38,move,0,llama3.1:8b,,,840,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:45:39,move,1,mistral:7b,,,841,[J8 J7],,,,,,
20251113_203801,2025-11-13T20:45:39,move,0,llama3.1:8b,,,842,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:45:40,move,1,mistral:7b,,,843,[H6 H7],,,,,,
20251113_203801,2025-11-13T20:45:40,move,0,llama3.1:8b,,,844,[C8 C7],,,,,,
20251113_203801,2025-11-13T20:45:41,move,1,mistral:7b,,,845,[H7 H6],,,,,,
20251113_203801,2025-11-13T20:45:41,move,0,llama3.1:8b,,,846,[A8 B8],,,,,,
20251113_203801,2025-11-13T20:45:42,move,1,mistral:7b,,,847,[H5 I5],,,,,,
20251113_203801,2025-11-13T20:45:43,move,0,llama3.1:8b,,,848,[B9 C9],,,,,,
20251113_203801,2025-11-13T20:45:43,move,1,mistral:7b,,,849,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:45:44,move,0,llama3.1:8b,,,850,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:45:44,move,1,mistral:7b,,,851,[I5 I4],,,,,,
20251113_203801,2025-11-13T20:45:45,move,0,llama3.1:8b,,,852,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:45:47,move,1,mistral:7b,,,853,[J3 I3],,,,,,
20251113_203801,2025-11-13T20:45:49,move,0,llama3.1:8b,,,854,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:45:49,move,1,mistral:7b,,,855,[I6 J6],,,,,,
20251113_203801,2025-11-13T20:45:50,move,0,llama3.1:8b,,,856,[C4 D4],,,,,,
20251113_203801,2025-11-13T20:45:51,move,1,mistral:7b,,,857,[I4 J4],,,,,,
20251113_203801,2025-11-13T20:45:51,move,0,llama3.1:8b,,,858,[B5 A5],,,,,,
20251113_203801,2025-11-13T20:45:52,move,1,mistral:7b,,,859,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:45:53,move,0,llama3.1:8b,,,860,[A9 B9],,,,,,
20251113_203801,2025-11-13T20:45:53,move,1,mistral:7b,,,861,[I3 I2],,,,,,
20251113_203801,2025-11-13T20:45:53,move,0,llama3.1:8b,,,862,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:45:54,move,1,mistral:7b,,,863,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:45:55,move,0,llama3.1:8b,,,864,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:45:55,move,1,mistral:7b,,,865,[H2 G2],,,,,,
20251113_203801,2025-11-13T20:45:56,move,0,llama3.1:8b,,,866,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:45:56,move,1,mistral:7b,,,867,[I2 H2],,,,,,
20251113_203801,2025-11-13T20:45:57,move,0,llama3.1:8b,,,868,[C7 C8],,,,,,
20251113_203801,2025-11-13T20:45:58,move,1,mistral:7b,,,869,[H7 H6],,,,,,
20251113_203801,2025-11-13T20:45:59,move,0,llama3.1:8b,,,870,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:45:59,move,1,mistral:7b,,,871,[G2 G1],,,,,,
20251113_203801,2025-11-13T20:46:00,move,0,llama3.1:8b,,,872,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:46:00,move,1,mistral:7b,,,873,[G1 F1],,,,,,
20251113_203801,2025-11-13T20:46:01,move,0,llama3.1:8b,,,874,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:46:01,move,1,mistral:7b,,,875,[F1 G1],,,,,,
20251113_203801,2025-11-13T20:46:02,move,0,llama3.1:8b,,,876,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:46:02,move,1,mistral:7b,,,877,[H2 I2],,,,,,
20251113_203801,2025-11-13T20:46:03,move,0,llama3.1:8b,,,878,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:46:03,move,1,mistral:7b,,,879,[H6 I6],,,,,,
20251113_203801,2025-11-13T20:46:04,move,0,llama3.1:8b,,,880,[C9 D9],,,,,,
20251113_203801,2025-11-13T20:46:04,move,1,mistral:7b,,,881,[I6 H6],,,,,,
20251113_203801,2025-11-13T20:46:05,move,0,llama3.1:8b,,,882,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:46:06,move,1,mistral:7b,,,883,[H6 G6],,,,,,
20251113_203801,2025-11-13T20:46:06,move,0,llama3.1:8b,,,884,[A4 B4],,,,,,
20251113_203801,2025-11-13T20:46:06,move,1,mistral:7b,,,885,[G6 G5],,,,,,
20251113_203801,2025-11-13T20:46:07,move,0,llama3.1:8b,,,886,[C3 C4],,,,,,
20251113_203801,2025-11-13T20:46:08,move,1,mistral:7b,,,887,[G5 F5],,,,,,
20251113_203801,2025-11-13T20:46:08,move,0,llama3.1:8b,,,888,[C4 C3],,,,,,
20251113_203801,2025-11-13T20:46:09,move,1,mistral:7b,,,889,[F5 E5],,,,,,
20251113_203801,2025-11-13T20:46:09,move,0,llama3.1:8b,,,890,[B4 C4],,,,,,
20251113_203801,2025-11-13T20:46:10,move,1,mistral:7b,,,891,[I2 J2],,,,,,
20251113_203801,2025-11-13T20:46:11,move,0,llama3.1:8b,,,892,[D6 D5],,,,,,
20251113_203801,2025-11-13T20:46:11,move,1,mistral:7b,,,893,[E5 D5],,,,,,
20251113_203801,2025-11-13T20:46:12,move,0,llama3.1:8b,,,894,[A8 A9],,,,,,
20251113_203801,2025-11-13T20:46:12,move,1,mistral:7b,,,895,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:46:13,move,0,llama3.1:8b,,,896,[C8 C9],,,,,,
20251113_203801,2025-11-13T20:46:13,move,1,mistral:7b,,,897,[J2 J3],,,,,,
20251113_203801,2025-11-13T20:46:14,move,0,llama3.1:8b,,,898,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:46:14,move,1,mistral:7b,,,899,[J4 I4],,,,,,
20251113_203801,2025-11-13T20:46:15,move,0,llama3.1:8b,,,900,[C6 D6],,,,,,
20251113_203801,2025-11-13T20:46:15,move,1,mistral:7b,,,901,[I4 J4],,,,,,
20251113_203801,2025-11-13T20:46:16,move,0,llama3.1:8b,,,902,[C9 C8],,,,,,
20251113_203801,2025-11-13T20:46:16,move,1,mistral:7b,,,903,[J6 I6],,,,,,
20251113_203801,2025-11-13T20:46:17,move,0,llama3.1:8b,,,904,[D5 E5],,,,,,
20251113_203801,2025-11-13T20:46:17,move,1,mistral:7b,,,905,[I6 I7],,,,,,
20251113_203801,2025-11-13T20:46:17,move,0,llama3.1:8b,,,906,[C4 B4],,,,,,
20251113_203801,2025-11-13T20:46:18,move,1,mistral:7b,,,907,[J7 J8],,,,,,
20251113_203801,2025-11-13T20:46:18,move,0,llama3.1:8b,,,908,[C3 C4],,,,,,
20251113_203801,2025-11-13T20:46:19,move,1,mistral:7b,,,909,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:46:19,move,0,llama3.1:8b,,,910,[A9 A8],,,,,,
20251113_203801,2025-11-13T20:46:20,move,1,mistral:7b,,,911,[G1 H1],,,,,,
